id,pages,reliability,comment,cognate_judgement_id,source_id
44272,321-322,A,,25900,66
44274,278,A,,19931,66
44276,208-220,A,,18001,274
44284,1020-1021,A,,26073,66
44296,1487,A,,20931,66
44297,1226,A,,26138,66
44299,851,A,,20477,66
44303,101-102,A,,26351,66
44306,476-477,A,,26574,66
44309,1157,A,,20210,66
44312,1038,A,,40312,66
44315,410-411,A,,40313,302
38968,433-434,A,,37212,302
44317,1106,A,,37215,66
44318,618,A,,37216,66
44319,331,A,,37222,66
42366,641,A,,38837,66
38988,337-339,A,"Note, there are alternative interpretations. Cf. No. (3).",37228,302
44331,65-66,A,,17445,54
44338,227-229,A,,38783,316
44339,453,A,,31993,54
44342,543,A,,18492,316
44346,448-449,A,,18230,316
44351,419,A,"S.v. numerus 'number, rank, category'.",17747,54
42368,332,A,,38839,54
44356,170,A,,18258,54
44358,389-390,A,,18150,54
44360,439,A,,18150,141
44362,66,A,,21927,141
44364,637,A,,37056,316
44372,498,A,,17784,54
44374,59-60,A,,17793,316
44379,191-192,A,,17829,316
44385,78-79,A,,17868,54
44389,620,A,,18670,54
44390,474,A,,18723,54
44391,516,A,,18723,316
44392,480,A,,22350,141
44393,499,A,,22350,54
44395,307-308,A,,18806,316
44402,499-504,A,,19013,274
44403,404,A,,19013,54
44409,505-506,A,,19045,54
44410,268,A,,19064,316
44411,520,A,,22526,316
44412,479,A,,22526,54
44413,472-473,A,,18274,54
44416,105-106,A,,19093,141
44421,203f.,A,,40320,383
44422,73-74,A,,19111,54
44426,681-682,A,,19165,54
44427,411,A,,38785,316
44429,89,A,,19273,54
44435,91,A,,19301,54
44439,272,A,,22858,54
44443,"285, 398",A,,20793,294
44445,213,A,,23117,54
44449,182-183,A,,39098,316
44452,507-508,A,,23172,54
44454,682-683,A,,23197,141
44464,225,A,,19581,141
44466,685-686,A,,23793,54
44467,296,A,,19598,54
44471,726-729,A,,19646,274
44472,94,A,,17377,54
44475,373,A,,19858,316
44476,389-390,A,,23852,316
44478,457-461,A,,23852,274
44480,413,A,,23901,316
44484,641,A,,18788,54
44487,443-444,A,,17964,316
44496,524-526,A,,18284,274
44497,504-513,A,,18241,274
44504,672-673,A,,24080,54
44506,746,A,,20128,316
44507,642,A,,20128,54
44508,287-288,A,,20151,54
44509,297-298,A,,20151,316
44514,630,A,,40323,54
44515,474-475,A,,18322,54
44518,527,A,,17670,54
44519,168,A,,24397,54
44551,545,A,,24663,141
44530,,A,"The Tocharian words derive either from ie. *dʰeu̯H- or *dʰu̯eh₂-, cf. /cognate/2463/.
On of these roots might in fact be the basis for ie. *dʰu̯ens- from which the Germanic 'dust'-words are derived (cf. /cognate/2464/), but they cannot be assigned the same cognate class on this level of analysis and regarding the state of the art concerning root extensions.",40326,385
44534,746f.,A,,40328,66
44541,108-109,A,,20488,141
44542,159-160,A,,40259,279
39723,541,A,,28817,54
44544,365,A,,23601,54
44545,676,A,,18100,54
44555,572,A,,40332,165
44563,87-88,A,,24760,54
44566,551-552,A,,18154,54
44569,128,A,,18136,141
44570,179-180,A,,18136,54
44571,448,A,,40340,54
44575,558,A,"S.v. serpō 'to crawl, glide'",24989,54
44579,589-590,A,,19228,54
44598,479,A,PToch. *mākā.,17422,345
44600,"469, 473f. (fn. 16f.)",A,Different possibilites of deriving the forms containing -l-. Maybe not exactly the same as the Germanic forms (cf. the note from Beekes on the Cognate Class page).,17415,274
45301,554,A,,28824,80
44601,"468, 473 (fn. 10)",A,< PIE *meg̑-h₂-.,28616,274
39818,358-359,A,Latin magnus from suffixed *m̥g̑-no- .,17416,54
44604,,A,,40344,385
44612,I: 665,A,,38854,178
44614,I: 665,A,,13916,178
44620,823-824,A,,28855,279
44622,566,A,,25367,316
44623,517-518,A,,25367,54
44625,606-611,A,,18171,274
44628,411,A,,19753,54
44629,572-573,A,,19753,141
44635,309-310,A,,25658,54
44636,613-614,A,,25766,54
44641,701,A,,26053,316
44648,169,A,,17994,316
44656,264,A,,40347,141
44664,32,A,,20525,54
44665,32,A,,40348,54
44674,609,A,,40350,141
44678,133f.,A,,18434,141
44691,316-317,A,,40352,105
44698,1331,A,,31818,352
44701,404,A,,40359,81
44706,430,A,,40364,105
44711,458,A,,17469,54
44712,128,A,,26426,54
44713,422-428,A,,26426,294
44714,210,A,,20593,54
44715,665,A,,26565,54
44719,,A,http://www.dil.ie/6000,40369,208
44725,375,A,Loanword event < It. frutto,40371,47
44735,,A,,7073,271
44737,895,A,,7054,66
44739,864-865,A,,37275,66
44750,1546,A,,33098,382
33509,,A,Lat. cortex.,32781,193
44754,C-153,A,"Borrowed from Latin cortex, -icis.",32826,296
44755,,A,,40389,224
44758,185,A,,40393,274
44761,185,A,,40396,274
44767,629,A,,40399,382
44768,,A,,33109,271
44769,,A,,33113,271
44770,,A,,7075,271
44773,,A,,7100,271
44774,,A,,7101,271
44778,,A,,20199,271
44796,689,A,,7144,382
44798,,A,,20689,271
44799,951-952,A,,40412,66
44812,,A,,7163,271
44815,,A,,7178,271
44823,1115,A,,22405,382
44825,63,A,,40424,47
44828,70,A,,26354,382
44834,,A,,40428,66
44835,,A,,40429,66
44836,,A,,40430,228
44841,143-145,A,,40433,279
44842,352,A,,40435,279
44846,550-551,A,,28691,279
44849,865-866,A,,40436,279
44852,523,A,,28685,279
44853,450-451,A,,28725,279
44858,493-494,A,,28774,279
44870,,A,,40445,269
44881,66,A,,40454,165
44895,765-766,A,,40469,279
42719,525,A,"""An Oriental Wanderwort, presumably of Iranian origin, cf. Arm. jag 'chick', NPers zaq 'cub'."" ",39180,105
44892,148-149,A,,40466,279
44904,299,A,,40481,54
44910,793-794,A,,40213,279
44916,558-560,A,,28924,279
44918,636,A,,26182,54
44919,810,A,,40485,279
44924,175f.,A,,40487,165
44926,155,A,,40489,50
44933,616-617,A,,40496,279
44938,587-589,A,,40497,279
44889,256-261,A,,40463,279
44891,207-210,A,,40465,279
44947,450-451,A,,28726,279
44962,697-700,A,,28845,279
44968,84-85,A,,40347,279
44970,815-816,A,,38591,279
44972,751-753,A,,35718,279
44984,328,A,,40505,105
44989,18,A,,21300,130
44996,932,A,,1712,180
44998,893,A,,29038,180
45092,1132,A,,40535,66
45095,1132,A,,38249,66
45099,397,A,,7170,66
45118,256-260,A,,29498,80
45776,5,A,,24669,345
40377,992-993,A,"Same roots as Indo-Iranian *ā + *ay-, so no different cognate class",37881,80
45123,486-487,A,,40174,80
45127,234-235,A,,40548,141
45130,66,A,,21945,141
45135,236-237,A,,28642,80
45138,551-552,A,,21231,345
45139,231,A,,21231,141
45140,328-329,A,,40549,80
45143,411-413,A,,28648,80
45152,704-706,A,,28965,80
45155,445-446,A,,40550,141
45167,449,A,,40552,141
45175,794,A,,19075,80
45190,446-447,A,,35705,80
45193,912,A,,19385,80
45198,533-534,A,No IE etymology.,40561,80
45201,473-476,A,,29782,80
45206,670,A,,19743,80
45210,174,A,,29494,80
45212,387-390,A,,19881,274
45215,517-519,A,,17959,80
45217,517-519,A,,28767,80
45233,1014-1015,A,,26573,80
45235,488-491,A,,20723,80
45238,488-491,A,,29777,80
45251,598-600,A,,40570,80
45253,849-850,A,,17941,80
45254,515-516,A,,28897,80
45255,515-516,A,,28898,80
45259,191-192,A,,29788,80
45261,195-196,A,,40571,80
45263,603-605,A,,24764,80
45273,305,A,,17910,408
45279,257-259,A,,40554,406
45280,229,A,,28698,141
45295,260-261,A,,40579,406
45297,293-294,A,,23791,141
45302,95-100,A,,18280,411
45325,,A,,40589,367
45332,912,A,,35708,80
45337,872-873,A,,28888,80
45340,766-767,A,,40594,80
45345,,A,,40599,385
45347,1035-1036,A,,20752,80
45348,1035-1036,A,,28881,80
45349,1035-1036,A,,29771,80
45356,501-505,A,,28947,80
45358,454-455,A,,29582,80
38751,,A,"աճիւն ačiwn (Bible 2x) seems to specifically refer only to the remains of a fire (cf. աճիւնախառն ačiwn-a-xaṙn 'mixed with ashes', աճիւնացուցանէմ ačiwn-a-c'owc'anem 'I reduce to ashes'); whereas մոխիր moxir (Bible 43x) has a wider, more general scope, including 'dust', etc. (cf. մոխրագոյն moxr-a-goyn 'gray, i.e. ash-colored', մոխրամած moxr-a-mac 'prostate in the dust', մոխրաթաւալ moxr-a-tᶜawal 'rolling in ashes, dirt', etc.)",31747,276
45373,525,A,,17537,345
45378,48-50,A,,17690,345
45381,404-405,A,,21148,345
45391,48-50,A,,17691,345
45397,249,A,,18602,345
45403,78-79,A,,17846,345
45405,370-387,A,,17847,274
45408,619-620,A,,22110,341
45416,115,A,,22492,345
45419,9-10,A,,22658,345
45422,250-251,A,,18116,345
45424,631-632,A,,18117,341
45428,230-231,A,,22886,345
45448,604-605,A,,23635,341
45450,82-83,A,,19758,345
45453,127,A,"Related to kāts 'abdomen, belly'.",40619,147
45454,184-186,A,,19236,345
45457,171-172,A,,25892,345
45463,147,A,,19930,345
45465,208,A,,19965,345
45467,427-428,A,,40623,80
45469,,A,,20928,48
45470,90-91,A,,26142,345
45475,113,A,,40625,50
45479,242,A,,40629,345
45481,177-185,A,,40630,274
45486,211,A,,40634,165
45493,"678, 683-684, 698",A,,21836,345
45504,243-244,A,,40647,83
45514,834,A,,21880,341
45517,225-226,A,,18260,345
45520,225-226,A,,19381,345
45530,972,A,,40662,341
45228,797–798,A,"= Skt. SAV(I)- 'to impel, set in motion', OIr. SOÏD 'turns' < IE *sHu-ie/o",40567,80
45365,165–166,A,"Probably related to Goth. qiþus, OE kwiþ",21102,345
45535,810-811,A,,21230,341
45541,86-99,A,,29236,274
45548,714-715,A,,21298,345
45549,714-715,A,,21297,345
45551,390,A,,18653,345
45563,540-545,A,,18798,274
45571,462-463,A,,21295,345
45576,487-488,A,,21294,141
45578,432,A,,18013,345
45579,526-540,A,,18013,274
45586,542-543,A,,40667,341
45594,170-173,A,,19298,274
45603,,A,,40675,177
45610,579-581,A,,38797,341
45614,415,A,,19560,345
45617,615,A,,19577,345
45622,683-684,A,,23771,345
45631,399-400,A,,37930,345
45637,503,A,,18194,345
45643,714,A,,23863,345
45644,714,A,,23862,345
45649,287-288,A,,18281,345
45652,566,A,,38504,345
45655,504-505,A,,28776,345
45674,,A,,40699,385
45704,233,A,,37955,47
45747,312,A,,22895,165
45750,753,A,,40744,345
45751,942-943,A,,40744,341
45752,682-683,A,,24261,341
45760,267,A,,40090,345
45764,628,A,,20476,345
45770,"166-167, 686",A,,40745,345
45775,935-937,A,,18295,341
45777,,A,,40747,269
45783,,A,,40753,269
45794,,A,,40764,269
45806,,A,,40776,269
45808,,A,,40778,269
45812,,A,,40782,269
45814,,A,,40784,269
45827,,A,,40797,269
45829,,A,,40799,269
45836,,A,,40806,269
45842,,A,,40812,269
45846,,A,,40816,269
45847,,A,,40817,269
45848,,A,,40818,269
45849,,A,,40819,269
45861,,A,,40831,269
45867,,A,,40837,269
45877,,A,,40847,269
45881,,A,,40851,269
45883,,A,,40853,269
45886,,A,,40856,269
45894,,A,,40864,269
45897,,A,,40867,269
45903,,A,,40873,269
45905,,A,,40875,269
45917,,A,,40887,269
45918,,A,,40888,269
45919,,A,,40889,269
45920,,A,,40890,269
45921,,A,,40891,269
45926,,A,,40896,269
45927,,A,,40897,269
45936,,A,,40906,269
45937,,A,,40907,269
45949,,A,,40919,269
45950,,A,,40920,269
45951,,A,,40921,269
45955,,A,,40925,269
45957,,A,,40927,269
45959,131,A,,40927,382
45961,131,A,,40928,382
45969,,A,,40936,269
45979,,A,,40946,269
45980,,A,,40947,269
45981,,A,,40948,269
45983,,A,,40950,269
45985,,A,,40952,269
45987,,A,,40954,269
45992,,A,,40959,269
45994,,A,,40961,269
46004,,A,,40971,269
46006,,A,,40973,269
46009,,A,,40976,269
46012,,A,,40979,269
46016,,A,,40983,269
46019,,A,,40986,269
46024,,A,,40991,269
46031,,A,,40998,269
46052,,A,,41019,269
46068,,A,,41033,269
46073,,A,,41038,269
46077,,A,,41042,269
46079,,A,,41044,269
46080,,A,,41045,269
46095,,A,,41060,269
46106,,A,,41071,269
46112,,A,,41077,269
46124,,A,,41089,269
46129,,A,,41094,269
46134,,A,,41099,269
46136,,A,,41101,269
46138,,A,,41103,269
46144,,A,,41109,269
46145,,A,,41110,269
46152,,A,,41117,269
46154,,A,,41119,269
46165,,A,,41129,269
46172,,A,,41136,269
46176,,A,,41140,269
46177,,A,,41141,269
46179,,A,,41143,269
46186,,A,,41150,269
46188,,A,,41152,269
46191,,A,,41155,269
46194,,A,,41158,269
46201,709,A,,41164,382
46205,,A,,41167,385
46206,635,A,,18183,352
46219,,A,,41172,269
46220,,A,,41173,269
46224,,A,,41177,269
46235,,A,,41188,269
46236,,A,,41189,269
46238,,A,,41191,269
46239,,A,,41192,269
46241,,A,,41194,269
46252,,A,,41205,269
46254,,A,,41207,269
46257,,A,,41210,269
46258,,A,,41211,269
46260,,A,,41213,269
46262,,A,,41215,269
46265,,A,,41218,269
46276,I:684,A,,41221,172
46277,103-104,A,,20694,345
46290,647-648,A,,24855,345
46291,685-686,A,,24855,141
46293,647-648,A,,24856,345
46298,622-625,A,,41225,274
46305,778,A,,41228,345
46308,"758, 762-763",A,,20877,345
46312,721,A,,25771,341
45459,572-574,A,,25893,341
46318,920-921,A,,41230,341
46319,687-688,A,,41230,345
46353,410-411,A,,26576,345
46328,64-66,A,,20218,345
46336,696-697,A,,26062,141
46338,627-628,A,,30750,345
46339,627-628,A,,30749,345
46347,546,A,,26341,345
46349,546,A,,26544,345
46356,319-320,A,,26618,345
46357,319-320,A,,20754,345
46358,319-320,A,,20753,345
46374,,A,,41254,437
46384,,A,,41263,437
46386,,A,,41266,437
46391,,A,,41271,437
46398,,A,,41278,437
46399,,A,,41279,269
46403,,A,,41283,437
46404,,A,,41284,437
46406,,A,,41286,437
46420,,A,,41300,437
46422,,A,,41302,437
46424,,A,,41304,437
46425,,A,,41305,437
46430,,A,,41310,269
46431,,A,,41311,269
46434,,A,,41314,269
46439,,A,,41319,269
46440,,A,,41320,269
46447,,A,,41328,269
46450,,A,,41331,269
46451,,A,,41332,269
46455,,A,,41336,269
46463,,A,,41344,269
46464,,A,,41345,269
46469,,A,,41350,269
46473,,A,,41354,276
46474,,A,,41355,276
46481,415,A,,41365,79
46486,618,A,,41379,79
46488,,A,,41381,276
46489,,A,,41382,276
46493,,A,,41386,276
46495,,A,,41392,269
46497,,A,,41394,269
46499,,A,,41396,269
46522,,A,,41419,269
46529,,A,,41426,269
46531,,A,,41428,269
46539,,A,,41436,269
46548,,A,,41445,269
46550,,A,,41447,269
46551,,A,,41448,269
46562,,A,,41510,269
46566,,A,,41521,269
46577,,A,,41539,269
46606,I:72,A,,28625,172
46608,331,A,,38456,141
46616,I:307-309,A,,37986,172
46648,,A,,41972,276
46621,II:459,A,,35864,172
46624,I:518-519,A,,27659,172
46628,I:424-425,A,,21264,172
46633,55-56,A,,41928,83
46637,II:525-526,A,,41936,172
46651,,A,,41981,276
46652,,A,,41984,276
46655,,A,"Denominative of խորհ xorh 'thought', an Iranian loan.",41994,276
46661,301,A,,42010,141
46666,,A,,42016,276
46669,,A,,42019,276
46670,,A,,42020,276
46672,,A,,42022,276
46673,,A,,42023,276
46685,257,A,,42314,80
46689,I:775,A,,42315,172
46696,II:13,A,,42320,172
46697,,A,,42321,56
46701,I:315-316,A,,42325,172
46705,II:674-675,A,,42329,172
46710,I:314-315,A,,42333,172
46711,I:424-425,A,,42334,172
46716,I:739,A,,42339,172
46734,749,A,,42357,47
46735,,A,,42358,28
46737,1058-1059,A,,42360,47
46739,204,A,,42362,47
46740,472,A,,42363,80
46742,212,A,,42364,47
46743,,A,,42365,56
46746,,A,,42368,48
46749,,A,,42371,48
46761,834-835,A,,42383,47
46763,251,A,,42385,47
46773,54-55,A,,42393,47
46784,,A,,42403,172
46788,,A,,42406,56
46793,572,A,,42411,47
46794,,A,,42412,28
46795,68,A,,42413,47
46797,198,A,,42415,80
46807,425,A,,42425,320
46820,,A,,42434,172
46823,,A,,42437,48
46827,,A,,42439,172
46830,,A,,42442,137
46838,265,A,,42448,47
46843,895,A,,42453,47
46848,271,A,,42458,69
46851,,A,,42461,48
46862,545,A,Buck has DĀ-,42471,47
46868,,A,,42477,48
46875,,A,,42486,48
46877,,A,,42488,48
46891,419,A,,42502,69
46903,244,A,,42516,172
46906,II:507,A,,42518,172
46908,166,A,,42519,172
46915,,A,,42525,172
46920,87-89,A,,42532,415
46926,112,A,,42538,241
46309,407-408,A,IE connections unclear,25771,345
46927,112,A,,42539,241
46938,,A,,42550,276
46939,,A,,42551,276
46947,,A,,42559,276
46949,,A,,42561,276
46951,,A,,42563,276
46952,,A,,42564,276
46956,,A,,42568,276
46963,,A,,42575,276
46971,,A,,42590,437
46976,,A,,42593,249
46985,,,,42610,269
46986,"Vol.II, p. 564",,,42615,172
46987,,,,42622,269
46988,359,,,42623,165
46989,66,,,42624,165
46990,"Vol.I, p. 495",,,42627,172
46991,211,,,42628,165
46992,328,,,42629,165
46993,336,,,42630,165
46994,260,,,42633,165
46995,507,,,42638,165
46996,175-176,,,42639,165
46997,202,,,42640,165
46999,"Vol. I, p. 106",,"cf. Pooth in Historische Sprachforschungen 128, 1-2, 2015 [2016]",42642,172
47000,,,,42662,269
47001,,,,42667,269
47002,,,,42668,269
47003,,,,42670,269
47004,518-519,,,42677,279
47005,405-406,,,42678,279
47006,47-48,,,42679,279
47007,463,,"""Variety of MIA. and NIA. forms for 'ant' may be due partly to its (unknown) non-Aryan origin [...], partly to contamination [...], but mainly to some sort of taboo for a noxious insect.""",42684,442
47008,418,,,42691,279
47009,"804, 808-809",,,42693,279
32374,451,A,,1683,79
47011,,,,42754,450
47012,47,,"wāk-, wakk- can be put in connection with Gk. ἅγνυμι ‘to break’ and be traced back to *u̯eh2g/ĝ- 'to bite'.",40193,451
47013,,,,42766,442
47350,105,,dī- < *diyah = Non-Persian *ziyah,45161,344
47354,112,,P = (loan from) Persian,45279,437
47355,184,,,45321,437
47281,,,,43009,269
47282,591,,,43117,452
47283,626,,,43143,452
47284,371,,,40544,454
47285,653,,Possibly from ἐξώφλοιον.,43187,452
47287,225,,"PIE *Hi̯eh1-, cf. Lat. iēcī 'I threw', Gk. ἦκα 'I sent, threw'.",43265,141
47288,381-382,,etymology not clear.,43265,80
47289,658-659,,"The root remains unclear, cf. *peth1- 'to fall' and peth2- 'to fly'.",43268,80
47290,547-548,,,43269,80
47295,"285, 398",,,43270,294
47296,357,,,43272,77
47297,,,,43275,48
47298,587-588,,,43313,80
47299,727,,"cf. Lat. serō, Gk. εἴρω 'to string together'.",43337,80
47307,247,,Only for stem tē-,40093,68
47311,88,,,43542,353
47312,,,,43542,352
47313,965,,,43544,364
47314,965,,,43545,364
47315,993,,,43547,364
47317,101,,,43564,105
47318,30,,,43563,105
47319,201,,,43565,369
47320,222,,,43566,105
47321,188,,,43567,105
47322,370f.,,,43568,105
47324,138,,,43571,369
47326,104,,,43573,105
47327,438,,,43574,105
47328,183,,,43575,105
47329,983,,,43576,364
47331,229,,,44066,320
47332,226,,,44099,172
47334,391f.,,,44162,369
47335,268,,note. Ölberg 97f.,44350,105
47339,454,,,19635,54
47340,301f.,,,44447,105
47342,200f.,,,44632,369
47343,50f.,,,44715,130
47344,424,,,44780,369
47346,84,,,44793,130
47347,366-7,,"Cognate to Avestan dānu-, Vedic dā́nu- 'river, water', and to European river names like that of the Danube.",45129,156
47348,,,Derived from xāk < Proto-Indo-Iranian *hāsaka-.,11179,322
47308,803-805,,,43497,80
47356,161,,S = Sogdian (inherited),45382,437
47357,335,,,45532,321
47358,,,,45535,172
47438,,,P = Persian,45710,437
47441,,,,45795,269
47440,52,,"Parth. nyzmʾn < *myznʾn. Borrowing from Middle Persian possible (z easier to explain), but unassured.",45792,459
47442,362,,"Verbal adjective to *stamb- 'be stiff, withstand'",45803,83
47443,,,,45811,322
47444,,,,45830,269
47445,,,,45856,269
47446,,,,45874,322
47447,,,,45892,269
47448,,,,45893,269
47449,84,,"< *gaisaka-, cf. Common Iranian *gaisa- 'hair'",45953,320
47450,,,,46041,269
47451,,,,46042,269
47453,350,,,46109,83
47452,437,,"*spixtaka-, from verbal root *spaik-/spaig- 'to shine, bloom'",46109,320
47454,395,,"< *swantakā-, derived from adjective *swanta- 'holy', cf. Av. spəṇta- etc.Originally probably name of goddess like Western Iranian S(p)andarmati-",46166,320
47455,72,,Root *xāz-/*xaz- beside (and possibly enlarged from) *xād-/xad-,46199,320
47456,II:801,,,46795,172
47457,469,,"Cf. Oss. xæræ 'dark'?, PIE *ser- 'red'?",46796,320
47458,469,,,46807,320
47459,II:801,,,46825,172
47461,,,,46981,360
47462,757-758,,,47066,80
47465,527,,,47833,66
47466,,,,47846,417
47467,853-854,,,35693,80
47468,,,,48075,417
47469,971-972,,,40572,80
47470,645-646,,,19559,80
47471,787-788,,,48255,80
47472,683,,,47845,80
47473,,,,48273,269
47474,,,,48276,269
47475,,,,48277,269
47476,,,,48290,269
47477,,,,48291,269
47478,,,,48292,269
47487,I: 665,A,,48567,178
47491,76,A,,48570,47
47494,,A,,48573,56
47495,,A,Decided for perfectives.,48574,249
47513,,A,,48592,249
47524,,A,,48603,249
47538,,A,,48617,48
47552,149,A,,48631,75
47568,79-81,A,,48647,47
47570,209-210,A,,48648,81
47571,,A,,48649,48
47575,,A,,48653,249
47577,418,A,,48654,81
47580,237,A,,48656,81
47583,398,A,,48658,81
47584,,A,,48659,249
47587,521,A,,48662,81
47594,,A,"From *sker- and not from *skeu-, cf. Russian скора́ = skorá.",48668,322
47595,347-348,A,,48669,81
47598,481,A,,48670,81
47600,300,A,,48671,81
47601,1024,A,,48672,47
47602,132,A,,48673,81
47606,402,A,,48677,81
47618,,A,,48689,48
47619,,A,,48690,48
47625,,A,,48696,249
47649,,A,,48720,249
47652,,A,,48723,47
47653,904-905,A,,48724,47
47654,243,A,,48725,47
47655,208f,A,,48726,47
47656,245,A,,48727,47
47657,,A,,48728,48
47658,,A,,48729,249
47660,,A,,48731,99
47662,1209,A,,48733,47
47663,,A,,48734,249
47664,55,A,"< 'prince'; The sun is the king of the heavens, the moon is a prince (dim. of ksiądz)",48735,47
47665,,A,,48736,249
47666,,A,,48737,249
47671,,A,,48742,249
47673,,A,,48744,99
47676,,A,,48747,249
47677,,A,,48748,249
47678,,,,48809,269
47979,226f.,,,49105,54
47980,,,,23639,269
47981,774-776,,,49320,415
47984,no. 11225,,,49335,442
47985,no. 9696,,,49336,442
47986,p. 311,,,49340,442
47987,,,,10547,228
47988,,,,17700,228
47989,,,,7496,228
47990,,,,18470,228
47993,668–670,,"S.v. Old Lithuanian mótė 'Frau, Ehefrau'. The original r-stem in Old Lithuanian from PIE *meh₂ter- 'mother' has been remodelled as a i-stem in the modern language.",49344,352
47994,,,,49345,48
32315,316,A,"Mostly derived from PIE *pleu- ‘to wash’: Gr. πλύνω ‘to wash, to clean’, πλυτός ‘washed’, πλύσις f. ‘washing’, πλέω ‘to sail, swim’, Skt. plávate ‘to float, swim’, Lith. pláuti ‘to rinse, wash off’, etc., see Gosche 1847: 68141; Hübschmann 1897: 454 (hesitantly); HAB 2: 300 with more references; Meillet 1936: 111; Pokorny 1959: 836; Hamp 1975: 103-104 (assuming *plu-ə-, resyllabified from *pluH-, see Clackson 1994: 44, 20743 with criticism); Klingenschmitt 1982: 115-116; J ̌ ahukyan 1982: 184; Clackson 1994: 44, 182; Mallory/Adams 1997: 561a.
Alternatively, luanam is connected with Gr. λούω, λο(ϝ)έ-σαι ‘to bathe, wash (the body)’, Lat. lavō, lavere ‘to wash, bathe’, etc. and thus identified with Arm. loganam ‘to bathe’, see NHB 1: 893c; Hübschmann 1897: 454 (hesitantly); HAB 2: 300b with more references; Klingenschmitt 1982: 116-117; Clackson 1994: 44. For the alternation -u- : -og- cf. č‘uem vs. č‘og- ‘to go, set off’ (q.v.).",29161,79
47995,418,,"zu *leu̯h₃- (/cognate/952/), Neubildung zum Aorist (vgl. FN 6)",29161,141
47996,175–176,,"Hierher [zu *g̑ʰengʰ-], falls kelt. *keng durch Dissimilation (oder irgendwie anders) aus *geng entstanden ist; die semantisch Übereinstimmung ist jedenfalls auffällig. Vgl. VENDRYES C-103.",46426,141
47997,715,,Arm. orcam ‘to vomit’ < *orucam (…) from *h1reug-,29155,241
47999,no. 1301,,,49347,442
48083,,,,9474,352
48084,,,,9475,352
48085,,,,26672,352
32313,234,A,"Arm. *dar(j)-nam has been connected to Alb. dredh, aor. dródha ‘to turn, wind’ [→ PIE *dʰreg̑ʰ- in /cognate/660/] on the one hand, and to Gr. τρέχω ‘to run’, τροχός m. ‘wheel; potter’s wheel’, OIr. droch ‘wheel’, and Arm. durgn ‘potter’s wheel’ on the other, for other (alleged) forms, references and a discussion, see Lidén 1906: 101-104; HAB 1: 639; Pokorny 1959: 258 and 273; Chantraine 1968-80: 1135-1136; Demiraj 1997: 143-144; Mallory/Adams 1997: 491b, 640b; 2006: 249-250, 399-400; Olsen 1999: 193, 954-955.
",29154,79
31860,226-227,A,"From PAlb *līdza etymologically close to Lat līgäre id. (CAMARDA I 42; MEYER Wb. 245, Alb. St. Ill 17).",31536,105
47998,,,"Schumacher/Matzinger defend the root connection with Latin ligāre but question the primary character of the formation (without different proposal, though).",31536,364
25970,392–393,A,"Since Kuryłowicz (1927: 101) this verb [hitt. išḫai-] has generally been connected with e.g. Skt. sā- ‘to bind’ and Lith. siͅti ‘to bind’. The exact reconstruction of the root is difficult, however: e.g. Oettinger (1979a: 461) reconstructs a root *seh₂-, LIV a root *seh₂(i)- and LIV² a root *sh₂ei- [sic, in fact it's *sh₂ei̯-]. Apparently there is no consensus whether or not the -i- is integral part of the root.",25889,80
47286,673-674,,prefix pe- and verb dā- (*deh₃-).,43263,80
48000,no. 445f.,,"s.v. apalāpa m. ʻevasion, excuseʼ (Śiś.); compare apalāpin- (Yājñ.); √lap,
cf. Pali apalāpa- m. ʻsecrecyʼ; Prakrit valāu ʻmaking excusesʼ -
no. 446 apalāpayate ʻdeceivesʼ (Bhaṭṭ.); √lap,
cf. Pali valāuṇā ʻto deceive, wheedleʼ;
(cf. also *apalāyayati ʻhidesʼ see *apalīyate)",49351,442
48001,no. 3243 ,,,49352,442
48002,no. 7955,,s.v. Vedic pálāyate ʻfleesʼ (TS) ,49358,442
48003,no. 8151,,s.v. Sanskrit piccha- n. 'tail-feather',49403,442
48004,198,,,35694,377
45293,7-8,A,Onomatopoeic word.  No further etymology.,38370,407
38945,s.v. llwdn,A,,37197,236
38946,s.v. lludw,A,,37198,236
38952,s.v. cefn,A,,37200,236
38953,s.v. gwall,A,,37201,236
44930,s.v. take,A,,40493,84
45721,744-746,A,,40724,423
45723,744-746,A,,40726,423
45720,744-746,A,,40723,423
45722,744-746,A,,40725,423
48132,,,,9520,352
48133,,,,9521,352
48134,,,,9522,352
44103,,A,,28656,365
44106,,A,,28723,368
47010,51,,,40473,368
32123,"117, 142",A,"Etymology disputed. Usually taken to be either from *denk̑- 'bite' or *dʰei̯Hgʷ- 'sting, pierce'.",31745,141
45369,"117-118, 142",A,"Etymology disputed. Usually taken to be either from *denk̑- 'bite' or *dʰei̯Hgʷ- 'sting, pierce'.",31746,141
48005,no. 13676,,,49500,442
48006,no. 12961,,,49501,442
48007,no. 1858,,,49503,442
48009,no. 9090,,,49521,442
48010,no. 10240,,,49715,442
48011,no. 8272,,,51256,442
48014,,,,51313,442
48015,,,,51314,442
48016,,,,51320,249
48017,,,,51321,249
48018,,,,51322,249
48019,,,,51323,249
48021,426,,Unclear,51333,321
48022,239,,< *(i)mak < *haumaka- from *hauma- 'an intoxicating drink' associated with the moon also in Sanskrit,51336,321
48023,409,,Old loan from Tadjik Persian,51338,321
48024,186,,Old loan from Persian,51339,321
